Connor McDavid,20,C,EDM,82,30,70,100,27,26,26,3,1,6,45,24,1,251,12,1733,21:08,29,34,348,458,43.2
Karl Stollery,29,D,NJD,11,0,3,3,-5,13,0,0,0,0,0,3,0,11,0,186,16:55,16,26,0,0,
Paul Thompson,28,RW,FLA,21,0,3,3,-4,22,0,0,0,0,3,0,0,19,0,166,7:54,16,48,0,1,0
Joel Vermin,24,RW,TBL,18,0,3,3,2,4,0,0,0,0,3,0,0,12,0,197,10:56,7,17,2,1,66.7
Jason Dickinson,21,C,DAL,10,2,0,2,-3,0,2,0,0,0,0,0,0,9,22.2,118,11:47,4,8,4,9,30.8
Freddie Hamilton,25,C,CGY,26,2,0,2,-3,8,2,0,0,1,0,0,0,30,6.7,254,9:47,1,46,75,51,59.5
Teemu Pulkkinen,25,LW,TOT,13,2,0,2,-2,6,2,0,0,0,0,0,0,10,20,124,9:30,3,4,0,1,0
Pontus Aberg,23,LW,NSH,15,1,1,2,-2,4,1,0,0,0,1,0,0,12,8.3,185,12:20,2,9,1,0,100
Matt Bartkowski,28,D,CGY,24,1,1,2,-4,26,1,0,0,0,1,0,0,16,6.3,369,15:23,12,46,0,0,
Anton Blidh,21,LW,BOS,19,1,1,2,-2,7,1,0,0,0,1,0,0,26,3.8,167,8:47,4,41,0,0,
Blake Coleman,25,C,NJD,23,1,1,2,-7,27,1,0,0,0,1,0,0,29,3.4,295,12:51,15,51,96,130,42.5
Tanner Glass,33,LW,NYR,11,1,1,2,0,17,1,0,0,0,1,0,0,8,12.5,120,10:55,4,37,2,0,100
Matt Greene,33,D,LAK,26,1,1,2,3,19,1,0,0,0,1,0,0,14,7.1,343,13:11,27,71,0,0,
Markus Hannikainen,23,LW,CBJ,10,1,1,2,0,6,1,0,0,0,1,0,0,8,12.5,91,9:08,5,16,0,0,
Steven Kampfer,28,D,TOT,11,1,1,2,-2,6,1,0,0,0,1,0,0,10,10,146,13:15,10,24,0,0,
Taylor Leier,22,LW,PHI,10,1,1,2,-1,4,1,0,0,0,1,0,0,7,14.3,91,9:04,0,7,0,1,0
Milan Michalek,32,LW,TOR,5,1,1,2,-2,2,1,0,0,0,1,0,0,6,16.7,71,14:16,9,7,0,1,0
Mirco Mueller,21,D,SJS,4,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,38,9:36,3,2,0,0,
Matthew Peca,23,C,TBL,10,1,1,2,-3,2,1,0,0,0,1,0,0,9,11.1,114,11:27,2,9,32,40,44.4
Nate Thompson,32,C,ANA,30,1,1,2,4,14,1,0,0,0,1,0,0,19,5.3,312,10:23,9,69,130,115,53.1
Andy Andreoff,25,LW,LAK,36,0,2,2,-2,70,0,0,0,0,2,0,0,38,0,381,10:36,7,70,41,28,59.4
Jonny Brodzinski,23,C,LAK,6,0,2,2,2,2,0,0,0,0,2,0,0,17,0,74,12:17,4,10,0,0,
Peter Cehlarik,21,LW,BOS,11,0,2,2,0,0,0,0,0,0,1,1,0,8,0,153,13:55,4,7,2,1,66.7
Nicolas Deslauriers,25,LW,BUF,42,0,2,2,-6,38,0,0,0,0,2,0,0,26,0,311,7:25,5,109,0,3,0
Justin Dowling,26,C,DAL,9,0,2,2,0,2,0,0,0,0,1,1,0,11,0,94,10:28,0,1,38,31,55.1
Mark Fayne,29,D,EDM,4,0,2,2,1,0,0,0,0,0,2,0,0,4,0,32,7:55,2,1,0,0,
Marek Hrivik,25,LW,NYR,16,0,2,2,-3,2,0,0,0,0,1,1,0,15,0,167,10:25,5,19,32,48,40
Charles Hudon,22,LW,MTL,3,0,2,2,1,2,0,0,0,0,2,0,0,3,0,36,11:56,0,11,0,0,
Clayton Keller,18,LW,ARI,3,0,2,2,-3,0,0,0,0,0,1,1,0,0,,38,12:40,0,0,0,0,
Julian Melchiori,25,D,WPG,18,0,2,2,0,8,0,0,0,0,2,0,0,15,0,331,18:22,31,30,0,0,
Ryan Murphy,23,D,CAR,27,0,2,2,-11,8,0,0,0,0,2,0,0,17,0,356,13:10,31,2,0,0,
Teddy Purcell,31,LW,LAK,12,0,2,2,0,0,0,0,0,0,2,0,0,10,0,155,12:54,2,7,3,0,100
Ty Rattie,23,RW,TOT,9,0,2,2,-2,0,0,0,0,0,2,0,0,10,0,97,10:44,4,10,0,0,
Jordan Schmaltz,23,D,STL,9,0,2,2,0,4,0,0,0,0,1,1,0,5,0,129,14:20,10,4,0,0,
Tom Sestito,29,LW,PIT,13,0,2,2,0,48,0,0,0,0,2,0,0,3,0,72,5:32,2,19,0,0,
Drew Shore,26,C,VAN,14,0,2,2,-3,4,0,0,0,0,2,0,0,11,0,168,11:58,3,22,38,33,53.5
Brian Strait,29,D,WPG,5,0,2,2,-1,0,0,0,0,0,2,0,0,3,0,80,15:56,8,5,0,0,
Lucas Wallmark,21,C,CAR,8,0,2,2,1,2,0,0,0,0,2,0,0,11,0,87,10:52,3,14,31,27,53.4
Bryan Bickell,30,LW,CAR,11,1,0,1,-4,4,0,1,0,1,0,0,0,8,12.5,115,10:26,3,16,0,2,0
Boyd Gordon,33,C,PHI,13,1,0,1,-5,2,1,0,0,0,0,0,0,8,12.5,106,8:11,7,4,48,38,55.8
Seth Helgeson,26,D,NJD,9,1,0,1,2,15,1,0,0,0,0,0,0,3,33.3,121,13:28,11,16,0,0,
Samuel Henley,23,C,COL,1,1,0,1,1,2,1,0,0,0,0,0,0,1,100,5,5:18,0,2,0,1,0
Tyson Jost,18,C,COL,6,1,0,1,-5,0,1,0,0,0,0,0,0,9,11.1,94,15:41,3,3,28,42,40
Tomas Jurco,24,LW/RW,TOT,29,1,0,1,-12,4,1,0,0,0,0,0,0,35,2.9,308,10:38,9,21,0,1,0
Kasperi Kapanen,20,RW,TOR,8,1,0,1,-2,0,1,0,0,0,0,0,0,11,9.1,86,10:42,2,6,0,0,
Jujhar Khaira,22,LW,EDM,10,1,0,1,1,2,1,0,0,1,0,0,0,10,10,93,9:15,5,20,7,12,36.8
Colin McDonald,32,C,PHI,3,1,0,1,1,0,1,0,0,0,0,0,0,5,20,27,9:01,0,9,0,1,0
Dylan McIlrath,24,D,TOT,6,1,0,1,-2,14,1,0,0,0,0,0,0,3,33.3,57,9:31,4,15,0,0,
Wade Megan,26,C,STL,3,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,26,8:48,0,2,13,14,48.1
Tomas Nosek,24,LW,DET,11,1,0,1,-1,2,1,0,0,0,0,0,0,19,5.3,111,10:07,5,10,37,31,54.4
Daniel O'Regan,23,C,SJS,3,1,0,1,-2,0,0,1,0,0,0,0,0,5,20,35,11:33,1,1,14,17,45.2
Mike Reilly,23,D,MIN,17,1,0,1,1,2,1,0,0,0,0,0,0,19,5.3,210,12:23,8,2,0,0,
Nikita Scherbak,21,RW,MTL,3,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,34,11:23,1,0,0,0,
Vladimir Sobotka,29,LW,STL,1,1,0,1,0,0,1,0,0,0,0,0,0,2,50,17,16:41,0,0,6,6,50
Valentin Zykov,21,LW,CAR,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,13,6:15,0,0,0,0,
Christoph Bertschy,22,C,MIN,5,0,1,1,0,4,0,0,0,0,1,0,0,5,0,41,8:08,3,7,0,0,
Matt Carle,32,D,NSH,6,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,79,13:09,5,3,0,0,
Gabriel Carlsson,20,D,CBJ,2,0,1,1,-2,0,0,0,0,0,1,0,0,3,0,34,17:08,2,5,0,0,
Kevin Connauton,26,D,ARI,24,0,1,1,-1,24,0,0,0,0,1,0,0,21,0,315,13:08,22,48,0,0,
Andrew Desjardins,30,LW,CHI,46,0,1,1,-6,22,0,0,0,0,1,0,0,46,0,432,9:24,17,73,39,30,56.5
Hudson Fasching,21,RW,BUF,10,0,1,1,-1,2,0,0,0,0,1,0,0,6,0,104,10:25,2,17,0,0,
Kurtis Gabriel,23,RW,MIN,13,0,1,1,0,29,0,0,0,0,1,0,0,3,0,76,5:49,1,26,0,0,
Tyler Gaudet,23,C,ARI,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0,52,12:59,1,3,14,21,40
Frederick Gaudreau,23,C,NSH,9,0,1,1,1,0,0,0,0,0,1,0,0,8,0,78,8:40,5,1,4,8,33.3
Eric Gelinas,25,D,COL,27,0,1,1,-4,12,0,0,0,0,1,0,0,29,0,313,11:35,16,32,0,1,0
Barclay Goodrow,23,RW,SJS,3,0,1,1,0,0,0,0,0,0,1,0,0,3,0,34,11:18,1,3,0,0,
A.J. Greer,20,LW,COL,5,0,1,1,-2,4,0,0,0,0,1,0,0,8,0,68,13:39,3,4,0,0,
Rocco Grimaldi,23,C,COL,4,0,1,1,-3,2,0,0,0,0,1,0,0,11,0,44,11:00,4,1,0,0,
Sean Kuraly,24,C,BOS,8,0,1,1,-1,2,0,0,0,0,1,0,0,11,0,74,9:12,1,9,1,2,33.3
Matthew Lorito,26,LW,DET,2,0,1,1,0,0,0,0,0,0,1,0,0,6,0,29,14:26,0,0,0,0,
Ian McCoshen,21,D,FLA,3,0,1,1,0,0,0,0,0,0,1,0,0,0,,40,13:15,2,3,0,0,
Joseph Morrow,24,D,BOS,17,0,1,1,-4,8,0,0,0,0,1,0,0,19,0,264,15:32,19,29,0,0,
Alexander Nylander,18,RW,BUF,4,0,1,1,-2,0,0,0,0,0,1,0,0,4,0,49,12:20,2,1,0,2,0
Cal O'Reilly,30,C,BUF,11,0,1,1,-6,0,0,0,0,0,1,0,0,3,0,87,7:56,3,2,32,34,48.5
Steven Oleksy,30,D,PIT,11,0,1,1,2,24,0,0,0,0,1,0,0,11,0,151,13:42,19,20,0,0,
Blake Pietila,23,LW,NJD,10,0,1,1,-5,4,0,0,0,0,1,0,0,9,0,130,13:02,5,16,23,22,51.1
Anton Rodin,26,RW,VAN,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0,27,8:55,1,0,0,0,
Cole Schneider,26,LW,BUF,4,0,1,1,2,0,0,0,0,0,1,0,0,6,0,29,7:09,2,3,0,0,
Hunter Shinkaruk,22,LW,CGY,7,0,1,1,-3,2,0,0,0,0,1,0,0,5,0,74,10:35,3,3,0,0,
Dominik Simon,22,C,PIT,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,26,13:03,0,2,0,0,
C.J. Smith,22,LW,BUF,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,23,11:32,0,0,0,0,
Nick Sorensen,22,RW,ANA,5,0,1,1,-1,2,0,0,0,0,1,0,0,7,0,54,10:53,3,2,1,0,100
Ben Street,29,C,DET,6,0,1,1,1,0,0,0,0,0,1,0,0,8,0,50,8:15,0,3,0,0,
Dylan Strome,19,C,ARI,7,0,1,1,-5,0,0,0,0,0,1,0,0,6,0,96,13:41,2,3,31,46,40.3
Sergey Tolchinsky,21,LW,CAR,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,23,11:29,0,0,0,0,
Jake Virtanen,20,RW,VAN,10,0,1,1,1,2,0,0,0,0,1,0,0,13,0,101,10:09,4,17,3,0,100
David Warsofsky,26,D,PIT,7,0,1,1,-3,6,0,0,0,0,1,0,0,14,0,110,15:44,12,3,0,0,
Spencer Abbott,28,LW,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8:34,0,0,0,0,
Rasmus Andersson,20,D,CGY,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,18:33,2,4,0,0,
Brady Austin,23,D,BUF,5,0,0,0,0,4,0,0,0,0,0,0,0,8,0,80,16:05,0,6,0,0,
Casey Bailey,25,RW,OTT,7,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,56,7:00,4,4,0,1,0
Riley Barber,22,RW,WSH,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,8:35,0,1,0,0,
Mathew Barzal,19,C,NYI,2,0,0,0,-2,6,0,0,0,0,0,0,0,0,,20,9:45,0,1,6,7,46.2
Cody Bass,30,C,NSH,9,0,0,0,-1,19,0,0,0,0,0,0,0,1,0,61,6:46,4,14,0,2,0
Taylor Beck,25,LW,TOT,5,0,0,0,-3,4,0,0,0,0,0,0,0,5,0,44,8:49,0,5,0,1,0
Tyler Bertuzzi,21,LW,DET,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,64,9:06,0,12,1,1,50
Mike Blunden,30,RW,OTT,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,16,8:07,0,6,0,0,
Gabriel Bourque,26,LW,COL,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,67,11:12,6,17,0,1,0
Patrick Brown,24,C,CAR,14,0,0,0,-6,0,0,0,0,0,0,0,0,12,0,136,9:43,5,30,9,6,60
Erik Burgdoerfer,28,D,BUF,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,22,11:10,0,5,0,0,
Chris Butler,30,D,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,21:28,2,0,0,0,
Mitch Callahan,25,RW,DET,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,6:49,2,3,0,0,
Patrick Cannone,30,C,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,7:53,1,2,11,10,52.4
Paul Carey,28,C,WSH,6,0,0,0,-2,0,0,0,0,0,0,0,0,8,0,63,10:29,1,5,0,0,
Alexandre Carrier,20,D,NSH,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,10:24,1,0,0,0,
Thomas Chabot,20,D,OTT,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,7,7:09,0,1,0,0,
Erik Condra,30,RW,TBL,13,0,0,0,-4,4,0,0,0,0,0,0,0,8,0,125,9:38,7,5,1,0,100
Frank Corrado,23,D,TOT,4,0,0,0,-1,8,0,0,0,0,0,0,0,3,0,43,10:46,2,4,0,0,
Jacob de La Rose,21,LW,MTL,9,0,0,0,-3,4,0,0,0,0,0,0,0,4,0,98,10:54,5,23,17,17,50
Jean-Sebastien Dea,22,C,PIT,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,11,11:18,0,3,1,1,50
Simon Despres,25,D,ANA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,16:08,1,1,0,0,
Chris Didomenico,27,RW,OTT,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,33,11:01,2,2,2,1,66.7
Andreas Englund,21,D,OTT,5,0,0,0,-3,2,0,0,0,0,0,0,0,3,0,53,10:38,0,18,0,0,
Emerson Etem,24,LW,ANA,3,0,0,0,1,2,0,0,0,0,0,0,0,0,,26,8:48,0,4,0,1,0
Bobby Farnham,28,RW,MTL,3,0,0,0,0,17,0,0,0,0,0,0,0,4,0,25,8:16,2,8,1,0,100
Jakob Forsbacka Karlsson,20,C,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:25,0,0,1,1,50
Martin Frk,23,RW,CAR,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,17,8:20,1,3,0,0,
Byron Froese,25,C,TOT,6,0,0,0,-3,5,0,0,0,0,0,0,0,6,0,63,10:33,4,3,26,30,46.4
Luke Gazdic,27,LW,NJD,11,0,0,0,-2,12,0,0,0,0,0,0,0,3,0,78,7:08,6,16,0,0,
Petter Granberg,24,D,NSH,10,0,0,0,0,10,0,0,0,0,0,0,0,4,0,96,9:38,9,17,0,0,
Alexandre Grenier,25,RW,VAN,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,19,6:29,0,3,2,0,100
Nicklas Grossmann,32,D,CGY,3,0,0,0,-4,2,0,0,0,0,0,0,0,3,0,39,13:01,1,7,0,0,
Matthew Grzelcyk,23,D,BOS,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,25,12:29,1,0,0,0,
Brendan Guhle,19,D,BUF,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,49,16:21,8,3,0,0,
Denis Gurianov,19,RW,DAL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,13:06,3,1,0,0,
Robert Hagg,21,D,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,21:19,3,4,0,0,
Joel Hanley,25,D,MTL,7,0,0,0,-3,4,0,0,0,0,0,0,0,5,0,71,10:09,4,8,0,0,
Ben Harpur,22,D,OTT,6,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,107,17:48,3,5,0,0,
Tim Heed,26,D,SJS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,16:29,2,0,0,0,
Danton Heinen,21,C,BOS,8,0,0,0,-3,2,0,0,0,0,0,0,0,7,0,106,13:14,2,6,0,0,
Quinton Howden,25,C,WPG,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0,43,8:39,0,4,0,2,0
Mark Jankowski,22,C,CGY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10:18,0,1,5,3,62.5
Nicklas Jensen,23,RW,NYR,7,0,0,0,-2,0,0,0,0,0,0,0,0,8,0,65,9:13,2,7,0,0,
Ryan Johnston,24,D,MTL,7,0,0,0,-3,4,0,0,0,0,0,0,0,3,0,69,9:52,2,1,0,0,
Connor Jones,26,C,NYI,4,0,0,0,1,2,0,0,0,0,0,0,0,2,0,47,11:51,3,13,8,5,61.5
Vladislav Kamenev,20,LW,NSH,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,20,10:04,1,1,6,7,46.2
Michael Kapla,22,D,NJD,5,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,87,17:26,5,5,0,0,
Bracken Kearns,35,C,NYI,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,22,11:12,2,5,10,7,58.8
Nicolas Kerdiles,23,LW,ANA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,11,11:08,2,0,1,0,100
Kalle Kossila,23,LW,ANA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6:54,0,1,3,4,42.9
Joseph Labate,23,C,VAN,13,0,0,0,-2,21,0,0,0,0,0,0,0,5,0,88,6:46,2,23,1,0,100
Jacob Larsson,19,D,ANA,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,66,16:26,1,1,0,0,
Brian Lashoff,26,D,DET,5,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,63,12:31,4,8,0,0,
Scott Laughton,22,C,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,10:15,0,3,11,9,55
Brett Lernout,21,D,MTL,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,38,18:00,3,8,0,0,
Mike Liambas,27,LW,NSH,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,5,4:42,0,1,0,0,
Petteri Lindbohm,23,D,STL,7,0,0,0,-4,4,0,0,0,0,0,0,0,10,0,91,12:59,5,10,0,0,
Anton Lindholm,22,D,COL,12,0,0,0,-8,2,0,0,0,0,0,0,0,7,0,177,14:45,12,38,0,0,
Clarke MacArthur,31,LW,OTT,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,54,13:29,1,4,0,1,0
Sean Malone,21,C,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12:12,1,0,5,3,62.5
Jamie McBain,28,D,ARI,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,50,16:40,4,0,0,0,
Max McCormick,24,RW,OTT,7,0,0,0,-3,0,0,0,0,0,0,0,0,7,0,47,6:46,1,13,15,9,62.5
Evan McEneny,22,D,VAN,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,15,15:08,0,0,0,0,
Mark McNeill,23,RW,DAL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,14,13:49,1,0,0,2,0
Jaycob Megna,24,D,ANA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,15:20,0,0,0,0,
Zbynek Michalek,34,D,ARI,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,53,17:40,5,7,0,0,
Sonny Milano,20,LW,CBJ,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,47,11:41,2,3,0,0,
Garrett Mitchell,25,RW,WSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:48,0,2,0,1,0
Zack Mitchell,24,RW,MIN,11,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,93,8:26,3,14,11,8,57.9
Griffen Molino,23,C,VAN,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,53,10:35,1,1,0,0,
Samuel Morin,21,D,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,17:47,0,7,0,0,
Jakub Nakladal,29,D,CAR,3,0,0,0,-4,0,0,0,0,0,0,0,0,3,0,44,14:30,4,2,0,0,
Casey Nelson,24,D,BUF,11,0,0,0,-3,4,0,0,0,0,0,0,0,10,0,139,12:36,5,15,0,0,
Aaron Ness,26,D,WSH,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,12:50,2,2,0,0,
Cristoval Nieves,23,C,NYR,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,11:44,1,0,3,7,30
Nelson Nogier,20,D,WPG,10,0,0,0,-1,5,0,0,0,0,0,0,0,8,0,117,11:43,5,12,0,0,
Liam O'Brien,22,LW,WSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:08,0,1,0,0,
Rob O'Gara,23,D,BOS,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,48,16:01,7,3,0,0,
Jordan Oesterle,24,D,EDM,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,35,17:17,3,2,0,0,
Adam Pardy,32,D,NSH,4,0,0,0,-1,6,0,0,0,0,0,0,0,4,0,44,10:00,3,3,0,0,
Nick Paul,21,LW,OTT,1,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,16,16:29,0,3,5,8,38.5
Kevin Porter,30,C,PIT,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,11:15,1,5,7,12,36.8
Andrew Poturalski,23,C,CAR,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,25,12:16,1,1,12,12,50
Derrick Pouliot,23,D,PIT,11,0,0,0,-4,4,0,0,0,0,0,0,0,11,0,164,14:53,8,14,0,0,
Ryan Pulock,22,D,NYI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,3:57,1,1,0,0,
Mason Raymond,31,LW,ANA,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,36,8:55,0,3,0,1,0
Borna Rendulic,24,RW,VAN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4:51,0,0,0,0,
Dan Renouf,22,D,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,13:35,0,3,0,0,
Tanner Richard,23,C,TBL,3,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,38,12:42,2,6,13,17,43.3
Buddy Robinson,25,RW,OTT,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0,28,6:57,0,9,0,0,
Kevin Rooney,23,C,NJD,4,0,0,0,-3,4,0,0,0,0,0,0,0,2,0,41,10:11,1,4,10,17,37
Jack Roslovic,20,C,WPG,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,8,8:24,1,0,1,5,16.7
Robbie Russo,23,D,DET,19,0,0,0,2,2,0,0,0,0,0,0,0,18,0,305,16:04,13,24,0,0,
Miikka Salomaki,23,RW,NSH,5,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,61,12:13,9,14,0,0,
Mikhail Sergachev,18,D,MTL,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,49,12:08,3,10,0,0,
Duncan Siemens,23,D,COL,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0,37,12:19,1,10,0,0,
Dillon Simpson,,D,EDM,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,33,10:53,2,3,0,0,
Trevor Smith,31,C,NSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7:20,2,0,0,8,0
Blake Speers,20,C,NJD,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,9:29,1,1,0,2,0
Chandler Stephenson,22,C,WSH,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,8:53,0,0,12,13,48
Oskar Sundqvist,22,C,PIT,10,0,0,0,-4,2,0,0,0,0,0,0,0,9,0,92,9:10,2,13,16,28,36.4
Evgeny Svechnikov,20,RW,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,13:09,1,2,0,0,
Ben Thomson,24,LW,NJD,3,0,0,0,-4,4,0,0,0,0,0,0,0,7,0,33,10:53,1,7,0,1,0
Corey Tropp,27,RW,ANA,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,9,9:28,0,2,0,0,
Alex Tuch,20,RW,MIN,6,0,0,0,-3,0,0,0,0,0,0,0,0,8,0,64,10:42,7,5,0,0,
T.J. Tynan,24,RW,CBJ,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,22,7:29,1,1,0,0,
Phil Varone,26,C,OTT,7,0,0,0,-3,2,0,0,0,0,0,0,0,1,0,56,7:59,1,3,15,12,55.6
Mike Vecchione,23,RW,PHI,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,17,8:30,1,1,8,4,66.7
Linden Vey,25,RW,CGY,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,44,11:01,0,1,9,15,37.5
MacKenzie Weegar,23,D,FLA,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,52,17:27,1,4,0,0,
Colin White,20,C,OTT,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,13:43,1,0,7,14,33.3
Tyler Wotherspoon,23,D,CGY,4,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,44,10:54,2,3,0,0,
Michael Zalewski,24,LW,VAN,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,8,8:03,1,0,0,0,
